索引   文件名   耗时  数据最优解   实验最优解 
2287   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.16   6503   5735 
2293   1184_Instance_20_2_3_0,2_0,6_10_Rep4.txt   2.55   522   936 
2293   1184_Instance_20_2_3_0,2_0,6_10_Rep4.txt   2.55   522   936 
2293   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.23   6503   6280 
2298   1189_Instance_20_2_3_0,2_0,6_20_Rep4.txt   2.81   706   928 
2298   1189_Instance_20_2_3_0,2_0,6_20_Rep4.txt   2.81   706   928 
2298   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.18   6503   5660 
2304   1194_Instance_20_2_3_0,2_1_10_Rep4.txt   2.98   65   32 
2304   1194_Instance_20_2_3_0,2_1_10_Rep4.txt   2.98   65   32 
2304   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.21   6503   5986 
2309   1199_Instance_20_2_3_0,2_1_20_Rep4.txt   3.16   98   336 
2309   1199_Instance_20_2_3_0,2_1_20_Rep4.txt   3.16   98   336 
2309   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.22   6503   6183 
2310   119_Instance_10_2_3_0,2_1_20_Rep4.txt   0.76   89   8 
2310   119_Instance_10_2_3_0,2_1_20_Rep4.txt   0.76   89   8 
2310   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.18   6503   5892 
2316   1204_Instance_20_2_3_0,4_0,2_10_Rep4.txt   2.43   2176   2499 
2316   1204_Instance_20_2_3_0,4_0,2_10_Rep4.txt   2.43   2176   2499 
2316   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.24   6503   5690 
2321   1209_Instance_20_2_3_0,4_0,2_20_Rep4.txt   2.51   2496   3269 
2321   1209_Instance_20_2_3_0,4_0,2_20_Rep4.txt   2.51   2496   3269 
2321   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.19   6503   5563 
2327   1214_Instance_20_2_3_0,4_0,6_10_Rep4.txt   2.25   3102   3094 
2327   1214_Instance_20_2_3_0,4_0,6_10_Rep4.txt   2.25   3102   3094 
2327   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.22   6503   5913 
2332   1219_Instance_20_2_3_0,4_0,6_20_Rep4.txt   2.21   1707   1667 
2332   1219_Instance_20_2_3_0,4_0,6_20_Rep4.txt   2.21   1707   1667 
2332   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.25   6503   5718 
2338   1224_Instance_20_2_3_0,4_1_10_Rep4.txt   2.39   1404   1270 
2338   1224_Instance_20_2_3_0,4_1_10_Rep4.txt   2.39   1404   1270 
2338   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.21   6503   6221 
2343   1229_Instance_20_2_3_0,4_1_20_Rep4.txt   2.08   3643   3605 
2343   1229_Instance_20_2_3_0,4_1_20_Rep4.txt   2.08   3643   3605 
2343   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.19   6503   5958 
2349   1234_Instance_20_2_3_0,6_0,2_10_Rep4.txt   2.17   5255   5434 
2349   1234_Instance_20_2_3_0,6_0,2_10_Rep4.txt   2.17   5255   5434 
2349   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.23   6503   5975 
2354   1239_Instance_20_2_3_0,6_0,2_20_Rep4.txt   2.21   4083   5097 
2354   1239_Instance_20_2_3_0,6_0,2_20_Rep4.txt   2.21   4083   5097 
2354   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.18   6503   5673 
2360   1244_Instance_20_2_3_0,6_0,6_10_Rep4.txt   2.17   7382   7687 
2360   1244_Instance_20_2_3_0,6_0,6_10_Rep4.txt   2.17   7382   7687 
2360   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.22   6503   6117 
2365   1249_Instance_20_2_3_0,6_0,6_20_Rep4.txt   2.18   3809   3340 
2365   1249_Instance_20_2_3_0,6_0,6_20_Rep4.txt   2.18   3809   3340 
2365   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.25   6503   6101 
2366   124_Instance_10_2_3_0,4_0,2_10_Rep4.txt   0.64   6   735 
2366   124_Instance_10_2_3_0,4_0,2_10_Rep4.txt   0.64   6   735 
2366   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.19   6503   5465 
2371   1254_Instance_20_2_3_0,6_1_10_Rep4.txt   2.04   8997   7156 
2371   1254_Instance_20_2_3_0,6_1_10_Rep4.txt   2.04   8997   7156 
2371   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.21   6503   5533 
2376   1259_Instance_20_2_3_0,6_1_20_Rep4.txt   2.01   9871   9849 
2376   1259_Instance_20_2_3_0,6_1_20_Rep4.txt   2.01   9871   9849 
2376   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.17   6503   5452 
2381   129_Instance_10_2_3_0,4_0,2_20_Rep4.txt   0.62   868   945 
2381   129_Instance_10_2_3_0,4_0,2_20_Rep4.txt   0.62   868   945 
2381   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.2   6503   6242 
2387   134_Instance_10_2_3_0,4_0,6_10_Rep4.txt   0.6   784   605 
2387   134_Instance_10_2_3_0,4_0,6_10_Rep4.txt   0.6   784   605 
2387   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.22   6503   6149 
2392   139_Instance_10_2_3_0,4_0,6_20_Rep4.txt   0.58   988   843 
2392   139_Instance_10_2_3_0,4_0,6_20_Rep4.txt   0.58   988   843 
2392   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.23   6503   5319 
2398   144_Instance_10_2_3_0,4_1_10_Rep4.txt   0.57   1551   1531 
2398   144_Instance_10_2_3_0,4_1_10_Rep4.txt   0.57   1551   1531 
2398   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.2   6503   6105 
2403   149_Instance_10_2_3_0,4_1_20_Rep4.txt   0.54   1691   1648 
2403   149_Instance_10_2_3_0,4_1_20_Rep4.txt   0.54   1691   1648 
2403   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.16   6503   6482 
2404   14_Instance_10_2_2_0,2_0,6_10_Rep4.txt   0.74   0   0 
2404   14_Instance_10_2_2_0,2_0,6_10_Rep4.txt   0.74   0   0 
2404   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.19   6503   5927 
2409   154_Instance_10_2_3_0,6_0,2_10_Rep4.txt   0.59   2308   2193 
2409   154_Instance_10_2_3_0,6_0,2_10_Rep4.txt   0.59   2308   2193 
2409   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.23   6503   5608 
2414   159_Instance_10_2_3_0,6_0,2_20_Rep4.txt   0.56   3022   2862 
2414   159_Instance_10_2_3_0,6_0,2_20_Rep4.txt   0.56   3022   2862 
2414   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.2   6503   5691 
2420   164_Instance_10_2_3_0,6_0,6_10_Rep4.txt   0.58   2397   2239 
2420   164_Instance_10_2_3_0,6_0,6_10_Rep4.txt   0.58   2397   2239 
2420   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.18   6503   5860 
2425   169_Instance_10_2_3_0,6_0,6_20_Rep4.txt   0.55   3676   3232 
2425   169_Instance_10_2_3_0,6_0,6_20_Rep4.txt   0.55   3676   3232 
2425   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.22   6503   5866 
2431   174_Instance_10_2_3_0,6_1_10_Rep4.txt   0.56   1558   1486 
2431   174_Instance_10_2_3_0,6_1_10_Rep4.txt   0.56   1558   1486 
2431   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.19   6503   5646 
2436   179_Instance_10_2_3_0,6_1_20_Rep4.txt   0.56   2348   2129 
2436   179_Instance_10_2_3_0,6_1_20_Rep4.txt   0.56   2348   2129 
2436   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.23   6503   5702 
2439   19_Instance_10_2_2_0,2_0,6_20_Rep4.txt   0.82   64   89 
2439   19_Instance_10_2_2_0,2_0,6_20_Rep4.txt   0.82   64   89 
2439   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.15   6503   5552 
2444   24_Instance_10_2_2_0,2_1_10_Rep4.txt   0.74   148   178 
2444   24_Instance_10_2_2_0,2_1_10_Rep4.txt   0.74   148   178 
2444   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.22   6503   6021 
2449   29_Instance_10_2_2_0,2_1_20_Rep4.txt   0.94   3   0 
2449   29_Instance_10_2_2_0,2_1_20_Rep4.txt   0.94   3   0 
2449   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.24   6503   5536 
2454   34_Instance_10_2_2_0,4_0,2_10_Rep4.txt   0.69   1015   971 
2454   34_Instance_10_2_2_0,4_0,2_10_Rep4.txt   0.69   1015   971 
2454   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.22   6503   6089 
2459   39_Instance_10_2_2_0,4_0,2_20_Rep4.txt   0.69   1378   1266 
2459   39_Instance_10_2_2_0,4_0,2_20_Rep4.txt   0.69   1378   1266 
2459   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.24   6503   6590 
2464   44_Instance_10_2_2_0,4_0,6_10_Rep4.txt   0.63   1893   1489 
2464   44_Instance_10_2_2_0,4_0,6_10_Rep4.txt   0.63   1893   1489 
2464   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.23   6503   5742 
2469   49_Instance_10_2_2_0,4_0,6_20_Rep4.txt   0.63   1835   817 
2469   49_Instance_10_2_2_0,4_0,6_20_Rep4.txt   0.63   1835   817 
2469   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.16   6503   6240 
2478   544_Instance_15_2_2_0,2_0,2_10_Rep4.txt   1.58   944   1019 
2478   544_Instance_15_2_2_0,2_0,2_10_Rep4.txt   1.58   944   1019 
2478   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.22   6503   5840 
2483   549_Instance_15_2_2_0,2_0,2_20_Rep4.txt   1.64   482   621 
2483   549_Instance_15_2_2_0,2_0,2_20_Rep4.txt   1.64   482   621 
2483   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.21   6503   5618 
2484   54_Instance_10_2_2_0,4_1_10_Rep4.txt   0.68   389   124 
2484   54_Instance_10_2_2_0,4_1_10_Rep4.txt   0.68   389   124 
2484   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.2   6503   5740 
2489   554_Instance_15_2_2_0,2_0,6_10_Rep4.txt   1.5   631   555 
2489   554_Instance_15_2_2_0,2_0,6_10_Rep4.txt   1.5   631   555 
2489   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.21   6503   6039 
2494   559_Instance_15_2_2_0,2_0,6_20_Rep4.txt   1.65   22   66 
2494   559_Instance_15_2_2_0,2_0,6_20_Rep4.txt   1.65   22   66 
2494   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.17   6503   5794 
2500   564_Instance_15_2_2_0,2_1_10_Rep4.txt   1.57   228   285 
2500   564_Instance_15_2_2_0,2_1_10_Rep4.txt   1.57   228   285 
2500   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.2   6503   5563 
2505   569_Instance_15_2_2_0,2_1_20_Rep4.txt   1.5   0   5 
2505   569_Instance_15_2_2_0,2_1_20_Rep4.txt   1.5   0   5 
2505   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.21   6503   5835 
2511   574_Instance_15_2_2_0,4_0,2_10_Rep4.txt   1.46   2245   1962 
2511   574_Instance_15_2_2_0,4_0,2_10_Rep4.txt   1.46   2245   1962 
2511   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.19   6503   6151 
2516   579_Instance_15_2_2_0,4_0,2_20_Rep4.txt   1.46   2071   2285 
2516   579_Instance_15_2_2_0,4_0,2_20_Rep4.txt   1.46   2071   2285 
2516   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.16   6503   5756 
2522   584_Instance_15_2_2_0,4_0,6_10_Rep4.txt   1.53   853   659 
2522   584_Instance_15_2_2_0,4_0,6_10_Rep4.txt   1.53   853   659 
2522   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.22   6503   5675 
2527   589_Instance_15_2_2_0,4_0,6_20_Rep4.txt   1.53   365   454 
2527   589_Instance_15_2_2_0,4_0,6_20_Rep4.txt   1.53   365   454 
2527   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.22   6503   5955 
2533   594_Instance_15_2_2_0,4_1_10_Rep4.txt   1.27   1255   563 
2533   594_Instance_15_2_2_0,4_1_10_Rep4.txt   1.27   1255   563 
2533   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.22   6503   5752 
2538   599_Instance_15_2_2_0,4_1_20_Rep4.txt   1.29   2020   1337 
2538   599_Instance_15_2_2_0,4_1_20_Rep4.txt   1.29   2020   1337 
2538   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.2   6503   5704 
2539   59_Instance_10_2_2_0,4_1_20_Rep4.txt   0.69   646   96 
2539   59_Instance_10_2_2_0,4_1_20_Rep4.txt   0.69   646   96 
2539   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.22   6503   5527 
2544   604_Instance_15_2_2_0,6_0,2_10_Rep4.txt   1.28   3094   2951 
2544   604_Instance_15_2_2_0,6_0,2_10_Rep4.txt   1.28   3094   2951 
2544   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.17   6503   5827 
2549   609_Instance_15_2_2_0,6_0,2_20_Rep4.txt   1.29   4785   4671 
2549   609_Instance_15_2_2_0,6_0,2_20_Rep4.txt   1.29   4785   4671 
2549   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.18   6503   5941 
2555   614_Instance_15_2_2_0,6_0,6_10_Rep4.txt   1.21   3682   3800 
2555   614_Instance_15_2_2_0,6_0,6_10_Rep4.txt   1.21   3682   3800 
2555   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.2   6503   5949 
2560   619_Instance_15_2_2_0,6_0,6_20_Rep4.txt   1.28   5326   4325 
2560   619_Instance_15_2_2_0,6_0,6_20_Rep4.txt   1.28   5326   4325 
2560   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.19   6503   5664 
2566   624_Instance_15_2_2_0,6_1_10_Rep4.txt   1.24   3815   2819 
2566   624_Instance_15_2_2_0,6_1_10_Rep4.txt   1.24   3815   2819 
2566   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.17   6503   5434 
2571   629_Instance_15_2_2_0,6_1_20_Rep4.txt   1.16   7320   6360 
2571   629_Instance_15_2_2_0,6_1_20_Rep4.txt   1.16   7320   6360 
2571   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.24   6503   5837 
2577   634_Instance_15_2_3_0,2_0,2_10_Rep4.txt   1.43   1375   1638 
2577   634_Instance_15_2_3_0,2_0,2_10_Rep4.txt   1.43   1375   1638 
2577   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.21   6503   5521 
2582   639_Instance_15_2_3_0,2_0,2_20_Rep4.txt   1.5   562   655 
2582   639_Instance_15_2_3_0,2_0,2_20_Rep4.txt   1.5   562   655 
2582   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.22   6503   5422 
2588   644_Instance_15_2_3_0,2_0,6_10_Rep4.txt   1.47   596   829 
2588   644_Instance_15_2_3_0,2_0,6_10_Rep4.txt   1.47   596   829 
2588   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.23   6503   5593 
2593   649_Instance_15_2_3_0,2_0,6_20_Rep4.txt   1.52   736   1034 
2593   649_Instance_15_2_3_0,2_0,6_20_Rep4.txt   1.52   736   1034 
2593   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.22   6503   5922 
2594   64_Instance_10_2_2_0,6_0,2_10_Rep4.txt   0.62   2169   1470 
2594   64_Instance_10_2_2_0,6_0,2_10_Rep4.txt   0.62   2169   1470 
2594   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.22   6503   5894 
2599   654_Instance_15_2_3_0,2_1_10_Rep4.txt   1.4   660   557 
2599   654_Instance_15_2_3_0,2_1_10_Rep4.txt   1.4   660   557 
2599   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.24   6503   6418 
2604   659_Instance_15_2_3_0,2_1_20_Rep4.txt   1.68   0   7 
2604   659_Instance_15_2_3_0,2_1_20_Rep4.txt   1.68   0   7 
2604   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.21   6503   5751 
2610   664_Instance_15_2_3_0,4_0,2_10_Rep4.txt   1.35   2718   2401 
2610   664_Instance_15_2_3_0,4_0,2_10_Rep4.txt   1.35   2718   2401 
2610   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.18   6503   5761 
2615   669_Instance_15_2_3_0,4_0,2_20_Rep4.txt   1.35   2148   2256 
2615   669_Instance_15_2_3_0,4_0,2_20_Rep4.txt   1.35   2148   2256 
2615   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.23   6503   6135 
2621   674_Instance_15_2_3_0,4_0,6_10_Rep4.txt   1.36   508   502 
2621   674_Instance_15_2_3_0,4_0,6_10_Rep4.txt   1.36   508   502 
2621   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.21   6503   5540 
2626   679_Instance_15_2_3_0,4_0,6_20_Rep4.txt   1.24   1527   1410 
2626   679_Instance_15_2_3_0,4_0,6_20_Rep4.txt   1.24   1527   1410 
2626   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.25   6503   5717 
2632   684_Instance_15_2_3_0,4_1_10_Rep4.txt   1.18   3714   3345 
2632   684_Instance_15_2_3_0,4_1_10_Rep4.txt   1.18   3714   3345 
2632   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.22   6503   5618 
2637   689_Instance_15_2_3_0,4_1_20_Rep4.txt   1.24   1757   1321 
2637   689_Instance_15_2_3_0,4_1_20_Rep4.txt   1.24   1757   1321 
2637   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.21   6503   6473 
2643   694_Instance_15_2_3_0,6_0,2_10_Rep4.txt   1.31   1992   2044 
2643   694_Instance_15_2_3_0,6_0,2_10_Rep4.txt   1.31   1992   2044 
2643   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.17   6503   6051 
2648   699_Instance_15_2_3_0,6_0,2_20_Rep4.txt   1.26   2902   2736 
2648   699_Instance_15_2_3_0,6_0,2_20_Rep4.txt   1.26   2902   2736 
2648   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.22   6503   5679 
2649   69_Instance_10_2_2_0,6_0,2_20_Rep4.txt   0.63   2277   1416 
2649   69_Instance_10_2_2_0,6_0,2_20_Rep4.txt   0.63   2277   1416 
2649   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.21   6503   6332 
2654   704_Instance_15_2_3_0,6_0,6_10_Rep4.txt   1.23   5151   4886 
2654   704_Instance_15_2_3_0,6_0,6_10_Rep4.txt   1.23   5151   4886 
2654   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.24   6503   5837 
2659   709_Instance_15_2_3_0,6_0,6_20_Rep4.txt   1.21   2961   3116 
2659   709_Instance_15_2_3_0,6_0,6_20_Rep4.txt   1.21   2961   3116 
2659   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.21   6503   5847 
2665   714_Instance_15_2_3_0,6_1_10_Rep4.txt   1.17   5467   4841 
2665   714_Instance_15_2_3_0,6_1_10_Rep4.txt   1.17   5467   4841 
2665   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.23   6503   6316 
2670   719_Instance_15_2_3_0,6_1_20_Rep4.txt   1.23   3145   3045 
2670   719_Instance_15_2_3_0,6_1_20_Rep4.txt   1.23   3145   3045 
2670   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.18   6503   6379 
2674   74_Instance_10_2_2_0,6_0,6_10_Rep4.txt   0.59   2577   1307 
2674   74_Instance_10_2_2_0,6_0,6_10_Rep4.txt   0.59   2577   1307 
2674   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.2   6503   6293 
2679   79_Instance_10_2_2_0,6_0,6_20_Rep4.txt   0.62   2654   1627 
2679   79_Instance_10_2_2_0,6_0,6_20_Rep4.txt   0.62   2654   1627 
2679   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.24   6503   5616 
2684   84_Instance_10_2_2_0,6_1_10_Rep4.txt   0.59   3837   2451 
2684   84_Instance_10_2_2_0,6_1_10_Rep4.txt   0.59   3837   2451 
2684   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.23   6503   5832 
2689   89_Instance_10_2_2_0,6_1_20_Rep4.txt   0.61   778   379 
2689   89_Instance_10_2_2_0,6_1_20_Rep4.txt   0.61   778   379 
2689   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.19   6503   5258 
2694   94_Instance_10_2_3_0,2_0,2_10_Rep4.txt   0.66   501   575 
2694   94_Instance_10_2_3_0,2_0,2_10_Rep4.txt   0.66   501   575 
2694   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.2   6503   5918 
2699   99_Instance_10_2_3_0,2_0,2_20_Rep4.txt   0.66   242   389 
2699   99_Instance_10_2_3_0,2_0,2_20_Rep4.txt   0.66   242   389 
2699   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.22   6503   6327 
索引   文件名   耗时  数据最优解   实验最优解 
0   00_Instance_10_2_2_0,2_0,2_10_Rep0.txt   0.7   579   504 
索引   文件名   耗时  数据最优解   实验最优解 
0   00_Instance_10_2_2_0,2_0,2_10_Rep0.txt   0.7   579   504 
索引   文件名   耗时  数据最优解   实验最优解 
0   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.78   6503   5689 
5   05_Instance_10_2_2_0,2_0,2_20_Rep0.txt   0.82   746   713 
5   05_Instance_10_2_2_0,2_0,2_20_Rep0.txt   0.82   746   713 
5   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.69   6503   6084 
10   100_Instance_10_2_3_0,2_0,6_10_Rep0.txt   0.68   898   991 
10   100_Instance_10_2_3_0,2_0,6_10_Rep0.txt   0.68   898   991 
10   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   4.4   6503   5436 
15   105_Instance_10_2_3_0,2_0,6_20_Rep0.txt   0.73   0   0 
15   105_Instance_10_2_3_0,2_0,6_20_Rep0.txt   0.73   0   0 
15   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   4.01   6503   5302 
18   1080_Instance_20_2_2_0,2_0,2_10_Rep0.txt   2.44   3454   4514 
18   1080_Instance_20_2_2_0,2_0,2_10_Rep0.txt   2.44   3454   4514 
18   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.24   6503   6049 
23   1085_Instance_20_2_2_0,2_0,2_20_Rep0.txt   2.53   1357   1898 
23   1085_Instance_20_2_2_0,2_0,2_20_Rep0.txt   2.53   1357   1898 
23   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.78   6503   5621 
29   1090_Instance_20_2_2_0,2_0,6_10_Rep0.txt   2.58   1940   2424 
29   1090_Instance_20_2_2_0,2_0,6_10_Rep0.txt   2.58   1940   2424 
29   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.97   6503   5446 
34   1095_Instance_20_2_2_0,2_0,6_20_Rep0.txt   3.16   728   784 
34   1095_Instance_20_2_2_0,2_0,6_20_Rep0.txt   3.16   728   784 
34   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   4.27   6503   5442 
40   10_Instance_10_2_2_0,2_0,6_10_Rep0.txt   0.78   175   96 
40   10_Instance_10_2_2_0,2_0,6_10_Rep0.txt   0.78   175   96 
40   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.05   6503   5348 
41   1100_Instance_20_2_2_0,2_1_10_Rep0.txt   2.56   842   1033 
41   1100_Instance_20_2_2_0,2_1_10_Rep0.txt   2.56   842   1033 
41   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.35   6503   5692 
46   1105_Instance_20_2_2_0,2_1_20_Rep0.txt   2.9   0   6 
46   1105_Instance_20_2_2_0,2_1_20_Rep0.txt   2.9   0   6 
46   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.58   6503   6034 
51   110_Instance_10_2_3_0,2_1_10_Rep0.txt   0.85   1755   1465 
51   110_Instance_10_2_3_0,2_1_10_Rep0.txt   0.85   1755   1465 
51   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.15   6503   5969 
52   1110_Instance_20_2_2_0,4_0,2_10_Rep0.txt   2.18   4040   4465 
52   1110_Instance_20_2_2_0,4_0,2_10_Rep0.txt   2.18   4040   4465 
52   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.49   6503   5180 
57   1115_Instance_20_2_2_0,4_0,2_20_Rep0.txt   2.53   2627   3038 
57   1115_Instance_20_2_2_0,4_0,2_20_Rep0.txt   2.53   2627   3038 
57   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.29   6503   5875 
63   1120_Instance_20_2_2_0,4_0,6_10_Rep0.txt   2.47   849   975 
63   1120_Instance_20_2_2_0,4_0,6_10_Rep0.txt   2.47   849   975 
63   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   4.17   6503   5551 
68   1125_Instance_20_2_2_0,4_0,6_20_Rep0.txt   2.23   914   1214 
68   1125_Instance_20_2_2_0,4_0,6_20_Rep0.txt   2.23   914   1214 
68   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.51   6503   5796 
74   1130_Instance_20_2_2_0,4_1_10_Rep0.txt   2.74   1060   772 
74   1130_Instance_20_2_2_0,4_1_10_Rep0.txt   2.74   1060   772 
74   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.03   6503   6128 
79   1135_Instance_20_2_2_0,4_1_20_Rep0.txt   2.2   2250   948 
79   1135_Instance_20_2_2_0,4_1_20_Rep0.txt   2.2   2250   948 
79   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   1.63   6503   6998 
85   1140_Instance_20_2_2_0,6_0,2_10_Rep0.txt   3.18   7418   6136 
85   1140_Instance_20_2_2_0,6_0,2_10_Rep0.txt   3.18   7418   6136 
85   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   1.41   6503   7658 
90   1145_Instance_20_2_2_0,6_0,2_20_Rep0.txt   3.04   6074   5951 
90   1145_Instance_20_2_2_0,6_0,2_20_Rep0.txt   3.04   6074   5951 
90   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   1.69   6503   5998 
96   1150_Instance_20_2_2_0,6_0,6_10_Rep0.txt   2.53   7866   6294 
96   1150_Instance_20_2_2_0,6_0,6_10_Rep0.txt   2.53   7866   6294 
96   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.34   6503   5769 
101   1155_Instance_20_2_2_0,6_0,6_20_Rep0.txt   2.5   3006   2141 
101   1155_Instance_20_2_2_0,6_0,6_20_Rep0.txt   2.5   3006   2141 
101   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.77   6503   5515 
106   115_Instance_10_2_3_0,2_1_20_Rep0.txt   0.7   0   23 
106   115_Instance_10_2_3_0,2_1_20_Rep0.txt   0.7   0   23 
106   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.98   6503   5452 
107   1160_Instance_20_2_2_0,6_1_10_Rep0.txt   2.28   5517   3408 
